title,grade,element,way
【초간단】전자렌지로 꽈리고추찜 만들기~,아무나, 꽈리고추 27~30개# 부침가루 2T# 고춧가루 1T# 간장 2T# 매실액 1T# 올리고당 1T# 다진대파 1T# 다진마늘 1/2T# 참기름 1/2T#,"꽈리고추는 물에 씻어서 포크로 구멍을 뽕뽕~ 뚫어 주셔용~#물기가 있는상태 그대로 비닐팩에 담고 부침가루 (혹은 찹쌀가루)2T를 넣고 흔들어 주셔요~#꽈리고추 위로 물을 조금더 뿌려서~ 비닐팩을 사진처럼 느슨하게 묶어 주세요~ 쌔게 묶으시면 돌리다가 비닐이 뻥하고 터져용~ 전자렌지에 넣고 1분30초 돌린후 꺼내서 한번 흔들어 주고~, 또 1분30초 돌리시면 되셔용^~^, (전자렌지 사양이 틀리기 때문에 꽈리고추가 익지 않으면 조금더 돌려 주세용^~^)전자레인지#그사이 양념장을 만들어 주세요~ 고춧가루1T,간장2T,올리고당1T,매실액1T,다진마늘1/2T,참기름1/2T,다진대파1T 넣고 섞어 서~#살짝 한김 식힌 꽈리고추를 넣고 깨소금 솔솔 뿌린후~#비닐장갑 껴서 골고루 무쳐 주시면 끝이에용~^^#무치면서 고소한 냄새에 침이 꿀꺽~!ㅎㅎ, 설거지 거리 줄이고~ 과정쉽고~그치만 요것또한 별미 반찬이죵~♥#"
두부오꼬노미야끼,초급, 두부 2/3모# 달걀 3개# 양파 1/4# 양배추잎 2~3장# 감자전분# 소금# 후추#,"양배추와 양파는 채 썰어 둡니다.#그릇에 달걀을 깨어 두부를 넣고 저어 줍니다.#부드럽게 되었죠. 여기에 감자전분 4큰술을 넣고 저어 주세요.#여기에 채 썰어 둔 양배추, 양파, 소금, 후추를 넣고 섞습니다. 여유가 된다면 여기에 해산물을 넣어 드셔도 맛난답니다.#팬에 기름을 넉넉히 두르고 반죽을 다 넣고 팬 뚜껑 닫고 약불에서 익힙니다.#접시를 대고 뒤집어 한면을 마저 익힙니다. 너무 두꺼운 것 같으면 2장으로 나누어 익혀 주시기거나 양을 반으로 줄여 만들어 보세요.#"
담백한 두부스테이크 만들기!고기없이도 맛있는 다이어트 요리,초급, 두부 1모# 계란 1개# 팽이버섯 1봉# 양파 1개# 당근 1/2개# 대파 1대# 전분 4T# 소금 1/3T# 후추 톡톡# 돈까스 소스or케찹 적당히#,"먼저 두부를 면보에 싸서 물기를 꽉 짜줍니다.물기를 최대한 잘 제거해야 나중에 부서지지 않아요#야채들을 잘게 다져 줍니다.버섯은 다른 버섯 사용 가능하고 다른 야채 추가하셔도 되요#두부에 야채들을 섞어주신 뒤 계란1개와부침가루4T,소금1/3T,후추톡톡 뿌려 잘 섞어 줍니다.전분가루에 간이 되 있어서 소금을 많이 넣지 마세요#반죽을 양손으로 치대면서 동그랗게 모양을 만들어 준 뒤 겉면에 전분가루를 묻혀 줍니다.겉면에 전분가루를 묻혀 주시면 부서짐을 막아줄수 있어요#달궈진 후라이팬에 기름을 두르고 약불에서 익혀 줍니다자주 뒤집지는 마시고 1-2번만 뒤집어 주세요#접시에 담아내고 소스를 뿌려주시면 담백한 두부스테이크 완성입니다!한입 먹어보니 고기가 전혀 들어가지 않아도 담백하면서 참 맛있습니다!브로콜리나 토마토 같은 야채를 구워 함께 데코해주시면 훨씬 비쥬얼이 예뻐요#"
깔끔고소한 아침국~~들깨무국,아무나, 채썬 무 1컵# 대파 1줄# 물 3컵# 들깨가루 3큰술# 소금 1/2큰술# 참기름 1큰술#,"채썬 무를 냄비에 넣고, 소금1/2큰술,참기름1큰술을 넣고 볶아요.#볶다보면 무에서 물이 살짝 나오죠?#물3컵을 붓고 끓여요. 생수인데도 국물이 벌써 뽀얗죠?^^#무가 익을정도로 끓으면 들깨까루3큰술 넣어요.#파1줄도 썰어서 올려요., 마지막 간은 소금으로 하세요.#한소끔 끓이고 그릇에 담아요.#"
다이어트음식 닭가슴살 토마토 계란볶음 저탄고지식단,아무나, 토마토 2개# 계란 4개# 허브솔트 약간# 닭가슴살 1개# 청양고추 2개# 마늘 4톨# 기 버터 1큰술#,"토마토 2개를 준비해 깨끗하게 씻어 물기를 닦아줍니다. 그리고 꼭지를 잘라내고 굵직하니 다져줍니다.#계란 4개에 허브솔트 약간을 넣고 알끈없이 고루 잘 풀어 준비해줍니다.#닭가슴살 한개를 준비해 얇게 포를 떠 줍니다.#최대한 얇게 5등분으로 포를 떠 주었습니다.#그리고 잘게 다진 후 허브솔트 약간으로 밑간을 해줍니다.#달군 팬에 마늘 4톨을 다져 넣고 기버터 한큰술을 함께 넣어 고루 볶아줍니다. , , , , , , , , , , , , , , , , , , #준비한 닭가슴살을 넣고 마늘 버터에 볶아줍니다.#닭가슴살이 완전히 익도록 볶아줍니다.#준비한 토마토를 넣고 청양고추 2개를 쏭쏭 썰어 함께 넣어줍니다. #닭가슴살과 고루 볶아준 후 소금을 살짝만 넣어줍니다. 완전한 간을 하지는 않았습니다. 싱겁다는 느낌으로 했어요.#그리고 준비한 계란을 부어줍니다.#스크램블 하듯 고루 볶아 계란을 익혀주면 완성입니다. 완성한 닭가슴살 토마토 계란볶음을 숟가락으로 떠서 드시면 되겠습니다.#"
치즈덕후 설레는 치즈폭발 '갈릭치즈 토스트'간식 만들기,아무나, 식빵 2장# 체다치즈 2장# 모짜렐라 치즈 넉넉히# 버터 2T# 다진마늘 1T# 설탕 1/2T# 파슬리가루 1/2T#,"먼저 그릇에 버터2T,마늘1T,설탕1/2T,파슬리가루1/2T를 넣고 전자렌지에 15초 녹여 줍니다.본인기호에 맞게 설탕은 뺴셔도 되요전자레인지T:성인숟가락 기준#녹인 갈릭버터 소스를 식빵 2장 모두 한쪽면만 발라줘요.#갈릭버터 소스 바른 쪽을 아래로 가게 해서 체다치즈2장, 모짜렐라 치즈를 원하시는 만큼 잔뜩 올려줍니다.#그 다음 남은 식빵을 위에 올려 치즈가 잘 녹을수 있도록, 약불에서 구워 주시다가 한쪽면이 익으면 반대로 뒤집어 또 구워주심 끝!주의사항은 모짜렐라 치즈가 살짝 녹고 뒤집어야 접착제 역활을 해서 떨어지지 않아요#치즈덕후 설레는 마늘빵+치즈의 꿀 조합 '갈릭치즈 토스트'가 완성되었어요.#한입 먹어보니! 고소한 버터에 알싸한 마늘맛, 고소한 치즈가 한데 어우러져 정말 맛있더라구요.계속 먹다보면 살짝 느끼할 수는 있으나 커피와 함께 먹으면 참 잘어울려요#"
고구마치즈전,아무나, 고구마 1개# 모짜렐라치즈 1컵# 물 50ml# 설탕 1스푼# 소금 1/3스푼# 찹쌀가루 1스푼#,"고구마는 깍뚝썰어서 위생봉지에 넣어 주세요#봉지에 물50ml넣고 전자렌지에 6분 돌려 주세요전자레인지#다 쪄진 고구마는 으깨서 설탕1스푼,소금1/3스푼 넣고 밑간해 주세요#찹쌀가루1스푼을 넣고 섞어주세요#납작하게 펴서 가운데 치즈를 얹고 덮어주세요#후라이팬에 기름을 두르고 넣어주세요#노릇하거 익혀내면 요리 끝!!#"
[간단 자취요리] 달달짭짤~ 부타동 만들기,초급, 돼지고기 1그릇분량# 계란 1개# 대파 약간# 간장 3T# 맛술 2T# 설탕 1T# 물 3T#,"재료를 준비합니다.돼지고기, 계란, 대파, 간장, 맛술, 설탕, 물#파를 송송 썰어줍니다.#기름 두른 팬에 파를 볶아줘요.약불#파가 어느 정도 향이 나면 고기도 넣어줍니다.#고기가 다 익으면 양념을 넣어줍니다.양념 재료 : 간장 3T, 맛술 2T, 설탕 1T, 물 3T#후추도 넣어주고,#양념이 다 배면 끝!#밥 위에 고기를 얹은 뒤 노른자 자리를 내고,#노른자를 올린 후 대파, 깨를 뿌려주면 완성!#"
"톡톡 터지는 옥수수의 식감이 좋은 ""콘에그빵"" 만들기",아무나, 밀가루 60g# 설탕 80g# 계란 2개# 소금 3g# 식용유 40g# 콘옥수수 적당량#,"계란 두개에 설탕과 식용유를 넣고 풀어주세요.#밀가루를 체쳐 넣고 주걱으로 섞어줍니다.#콘옥수수를 넣고 싶은 만큼 넣어주세요.#종이컵에 70%정도 채운 뒤,#전자레인지에 3분 동안 돌려주면 완성~!전자레인지#"
매운 어묵꼬치,아무나, 사각어묵 10장# 멸치 다시마 육수 2컵# 고추장 2스푼# 다진 마늘 1스푼# 고춧가루 1스푼# 간장 2스푼# 맛술 2스푼# 올리고 당 1스푼# 후춧가루 적당량#,"사각어묵 10장을 물에 데쳐서 기름기를 제거하고, 체에 밭쳐 물기를 빼주세요.#멸치 다시마 육수를 끓여주세요.#양념재료인 고추장 2, 다진 마늘 1, 고춧가루 1, 간장 2, 맛술 2,, 올리고 당 1, 후춧가루 적당량을 한데 넣어 섞어주세요.#냄비에 멸치 다시마 육수 2컵을 붓고 만들어 놓은, 매운 양념장을 넣고 풀어 줍니다., 그리고 불 위에 올리고~#매운 육수가 끓여지는 동안 데쳐 놓은 어묵을, 꼬치에 먹기 좋게 끼워주세요., 그냥 넣어도 되지만~ 그래도 느낌 아니깐~#보글보글 끓기 시작하면#육수에 끼어 놓은 어묵을 모두 넣어주고#보글보글 끓여줍니다., 중간중간 국물을 어묵 위로 끼얹고, 또 어묵꼬치 위치를 위, 아래를 바꿔가며, 끓여주세요.#푹 익은 어묵을 좋아하시면 뚜껑을 덮고 조리하셔도 된답니다., 국물이 적당히 졸아들면서, 어묵에 양념 맛이 배어들면 마무리해주세요.#매운 어묵꼬치 완성 ^^#"
"‘닭가슴살냉채’만드는 방법~!삶는 방법, 겨자소스 황금레시피!초대요리, 연말크리스마스홈파티, 집들이음식^^",초급, 닭가슴살 1쪽# 양파 1/2개# 오이 1개# 맛살 2개# 냉동새우 200g# 빨강 파프리카 1/4개# 노랑 파프리카 1/4개# 물 600ml# 소금 1T# 청주 1T# 연겨자 2T# 설탕 2T# 간장 2T# 식초 2T# 레몬즙 2T# 다진마늘 1T# 들기름 1T#,"냄비에 물600ml,#소금1T,#청주1T를 넣고 끓어오르면,, #닭가슴살 1쪽을 넣고 10분,중불#냉동새우15개를 넣고 끓은 후 1분,#모두 함께 건져, 찬물에 헹궈주시고,#양파(소)1개는 얇게 채 썰어 찬물에 담가두셔요.#겨자소스 만들기->연겨자2T,#설탕2T,#진간장2T,#식초2T,#레몬즙2T,#다진마늘1T,#들기름1T를 고르게 섞어 냉장고에 두시고,#닭가슴살도 결대로 찢어 새우와 함께 냉장고에 두셔요.#오이1개(중간 부분 제거), 맛살2개 결대로 찢어 손질해주시면 완성!#접시에 오이, 새우를 둘러 주시고,#양파, 오이, 맛살을 고르게 섞어 얹어주신 후,#닭가슴살 올려 마무리해 주었습니다.#높이 높이 쌓아올리면~조금 더 그럴듯해져요^^#오늘도 맛나게 드셔요~~#"
임금님 수라상에 올라갈 비주얼! 새우애호박찜 ♥,초급, 애호박 2개# 물 1종이컵# 간장 1숟가락# 참기름 1/2숟가락# 새우 250g# 다진마늘 1/2숟가락# 다진대파 1/2숟가락# 청주 1숟가락# 소금 약간# 후추 약간#,"애호박은 양끝을 정리하고 5cm길이로 썬다.                    , ,                             파뷔에 마호가니 원목도마                        , , #속을 1cm 정도 남겨두고 숟가락으로 파낸다.#끓는 물에 소금을 약간 넣고 애호박을 1~2분간 데친 후 찬물에 헹군다.#새우를 다진 후 소 재료를 넣고 섞는다.                    , ,                             수동 멀티차퍼                        , , #애호박에 소를 넣어 채운다.전분가루가 있다면 애호박 속에 뿌려요., 홍고추를 올리면 예뻐요. #냄비에 물, 간장, 참기름을 넣고 끓으면 애호박을 넣고 조려 완성한다.냄비#"
버그,,,
옥수수참치전. 간단한 아이반찬,아무나, 참치 1캔(150g)# 옥수수캔 1/2캔# 피망 1/4개# 양파 1/4개# 부침가루 2T# 계란 2개# 소금 약간# 후추 약간#,"참치는 기름기를 쪽 빼주고요. , 옥수수도 물기를 빼주세요.#피망과 양파는 잘게 다져 준비해주세요. 더 예쁘게 하고 싶으시다면 당근도 , 썰어서 넣어주시면 알록달록 예쁘겠죠?#준비해놓은 재료를 볼에 넣고, , 부침가루나 밀가루 2스푼, 계란 2개를 넣어 잘 섞어주세요.저는 간이 되어 있는 부침가루를 넣었고, , 케찹을 찍어 먹으려고 , 소금, 후추 간을 약간만 해주었어요#섞어준 재료를 기름을 두룬 팬에 , 알맞은 크기로 올리고, , 약불에서 천천히 구워주세요!#어차피 양파와 피망만 익으면 되니 , 많은 시간 구워주실 필요는 없고, , 노릇노릇할 정도로 구워주시면 됩니다#키친타올에 올려서 , 기름기를 좀 빼주고요.#케찹과 함께 담아내면 , 완성입니다. , 옥수수의 톡톡터지는 맛이 , 느껴지는 옥수수참치전입니다.#"
면두부 새우오일파스타 다이어트에도 좋아요,초급, 통마늘 7~10개# 새우 6~8마리# 올리브오일# 소금# 후추#,"면두부#새우 6마리 (요것도 코스트코 냉동새우)#마늘은 편마늘로 준비합니다.#팬에 올리브오일 넉넉히 두르고, 편마늘 넣어서 노릇하게 볶아질때쯤#새우를 넣고 함께 볶아줍니다., 이때 소금과 후추를 촥촥 뿌려줍니다.#새우가 어느정도 익었을때쯤, 마지막에 면두부를 넣고 살짝 볶아주기만하면#면두부 새우오일파스타 완성입니다.#꼬독꼬독한 식감에 고소함이 더해진, 면두부 새우오일파스타 다이어트에도 좋은거같아요 ^^#"
다이어트식: 아스파라거스 소고기 말이,아무나, 아스파라거스 12개# 소고기 12장# 소금# 후춧가루# 버터# 발사믹식초 1/2컵# 꿀 1큰술# 레드와인 2큰술#,"샤브샤브용 소고기에, 소금과 후춧가루로, 밑간을 해 두고, #아스파라거스는, 질깃한 겉 껍질을 제거하고, #질긴 아랫부분도, 손 한마디 정도 잘라서 준비합니다., #아스파라거스에, 밑간 된, 소고기를, 돌돌돌~ 말아줍니다., #달궈진 팬에, 버터를 적당히 바르고, #아스파라거스 소고기 말이를, 이음새가 바닥을 보도록 올립니다., #불은 중불에 놓고, #아랫부분에서 부터, 고기의 붉은색이 2/3까지, 갈색으로 구워지면, #뒤집어 구워줍니다.#고기가 구워지는 동안, 허니 발사믹 글레이즈를, 만듭니다., 발사믹식초 1/2컵, 꿀 1큰술, 레드와인 2큰술, 재료를 바글바글 끓여줍니다., 5분~10분#소스 묽기는, 쪼로로 ~ 흐르는 정도가 좋습니다., 너무 많이 조려지면, 소스가 딱딱해질 수 있으니, 주의해 주세요.#구워진, 아스파라거스 소고기 말이에, 허니 발사믹 글레이즈를, 적당히, 끼얹어줍니다.#아스파라거스와, 소고기, 그, 리, 고, 허니 발사믹 글레이즈까지, 삼위일체!!!!, 아스파라거스 소고기 말이 구이가 완성되었습니다.#접시에 담아, 상위에 올립니다., #아스파라거스와 소고기, 허니 발사믹 글레이즈의, 맛 어우러짐이, 절루, 엄지손 척!, 맛나게,, 건강하게,, 가볍게,, 다이어트도 즐겁게 할 수 있지요.#"
곤약면 닭가슴살 숙주볶음,아무나, 닭가슴살 100g# 곤약면 1팩# 청양고추 1개# 쪽파# 참기름 1숟가락# 다진마늘 0.5숟가락# 고추장 1숟가락# 간장 1숟가락# 설탕 0.5숟가락# 맛술 1숟가락# 굴소스 1숟가락# 다진마늘 0.5숟가락# 생강가루 0.3숟가락#,"곤약면은 찬물에 헹궈 준비했어요뜨거운물에 살짝 데치면 특유의 향이 날아간다고 하네요#청양고추와 쪽파를 손질하고, 숙주도 깨끗하게 씻어놨어요#양념장 미리 만들어두기#올리브유두르고 닭가슴살, 다진마늘 넣고 볶아주세요#닭가슴살이 볶아지면 숙주를 넣고 빠르게 볶아주세요#숙주의 숨이 살짝 죽으면, 곤약면, 쪽파, 고추, 양념장넣고 볶아요#양념이 잘 어울어지고 적당하게 졸아들면 , 참기름1넣고 마무리~#"
허니맥나잇 만들기,아무나, 꿀호떡 4개# 버터 수저 1T# 치즈 2개# 계란 2개# 후추 약간#,약불로 달궈진 후라이팬에 버터 한스푼을 녹여준다#꿀호떡 4개를 구어준다#계란후라이를 해준다#구어진 꿀호떡 하나를 깔고#그 위에 계란후라이를 얹고#후추를 뿌리고#그 위에 치즈를 얹고#꿀 호떡을 마저 하나더 얹으면#완성#
"참치쌈장 만드는 법, 짜지 않고 맛있어요!",초급, 참치캔 (中) 1개# 양파 1/2개# 대파 1/2개# 청양고추 2개# 된장 1큰술# 고추장 1큰술# 고춧가루 1큰술# 다진 마늘 1큰술# 물 1+1/2컵# 설탕 1큰술# 참기름 1큰술# 통깨 약간#,"먼저 양파 1/2개, 대파 1/2대, 청양고추 2개는 다져서 준비합니다.#약불로 예열한 팬에 참치 캔 기름을 꾸욱 짜서 넣어준 뒤 채 썰어둔 양파와 대파, 청양고추를 넣고 볶아주세요.#된장 1 큰 술, 고추장 1 큰 술, 고춧가루 1 큰 술, 다진 마늘 1 큰 술과 물 1컵 반을 넣고 보글보글 끓여주세요.#보글보글 끓는 쌈장에 설탕 1 큰 술을 넣어주시고요.#이어서 참치를 넣고 약불에서 자작하게 졸여줘요.#쌈장이 잘 졸여졌으면 참기름 한 큰 술과 통깨를 넣고 마무리해주세요!#10분도 안 돼 완성된 참치쌈장은 짜지 않고 맛있어서 good ~ , 밥 차려먹기 귀찮은 날은 계란 후라이 하나 해서 밥이랑 참치쌈장 쓱쓱 비벼 먹기만 해도 꿀맛이라는 거 ~#"
